2,0.0,2.0,1
2,0.0,1.4,1
3,0.0,1.625,1
4,0.0,1.2,1
2,0.0,2.0,1
2,0.0,2.8333333333333335,1
1,0.0,1.375,1
3,0.0,1.625,1
2,0.0,1.5714285714285714,1
3,33.11311214825908,1.375,1
2,0.0,1.7142857142857142,1
3,0.0,1.2222222222222223,1
2,16.5958690743756,1.5,1
2,0.0,1.6,1
5,0.0,1.4545454545454546,1
3,0.0,1.8333333333333333,1
2,10.964781961431852,1.6,1
2,0.0,1.4,1
3,2.818382931264455,1.4285714285714286,1
2,77.62471166286912,1.2857142857142858,1
3,0.0,1.5,1
3,0.0,1.75,1
2,0.0,1.1666666666666667,1
4,0.0,1.2222222222222223,1
4,0.0,1.2,1
2,8.709635899560814,1.5714285714285714,1
3,7.762471166286911,1.5555555555555556,1
3,0.0,2.142857142857143,1
4,0.0,1.7272727272727273,1
4,3.4673685045253166,2.125,1
3,3.090295432513592,1.875,1
3,19.498445997580458,1.3333333333333333,1
4,1.1481536214968817,1.125,1
3,8.317637711026709,1.3333333333333333,1
3,0.0,1.375,1
4,0.0,1.625,1
2,0.0,1.1666666666666667,1
4,3.3113112148259076,1.3333333333333333,1
3,2.0892961308540405,1.25,1
2,2.290867652767775,1.6,1
3,0.0,1.125,1
2,0.0,1.6,1
4,0.0,1.375,1
3,0.0,1.75,1
4,4.570881896148752,1.7777777777777777,1
4,0.0,1.7,1
4,0.0,1.2,1
4,0.0,1.5,1
4,0.0,1.7142857142857142,1
2,0.0,1.375,1
3,0.0,2.0,1
3,0.0,1.625,1
2,0.0,1.6666666666666667,1
3,0.0,1.8571428571428572,1
3,0.0,2.5555555555555554,1
4,0.0,1.5714285714285714,1
3,5.4954087385762485,1.7142857142857142,1
3,0.0,1.3333333333333333,1
3,0.0,1.4285714285714286,1
3,0.0,1.8888888888888888,1
5,0.0,1.6363636363636365,1
4,7.762471166286911,1.5714285714285714,1
3,3.981071705534969,2.142857142857143,1
3,2.1379620895022327,1.375,1
2,2.5118864315095824,1.7142857142857142,1
5,1.4454397707459279,1.5555555555555556,1
4,2.9512092266663843,1.7142857142857142,1
4,0.0,1.3,1
4,0.0,1.8888888888888888,1
4,0.0,1.3,1
3,3.890451449942805,1.6666666666666667,1
3,2.2387211385683377,2.3333333333333335,1
4,0.0,1.875,1
4,4.365158322401657,1.9,1
4,0.0,2.2,1
5,0.0,1.5,1
2,1.513561248436207,1.5714285714285714,1
4,52.48074602497723,1.6,1
4,0.0,1.8333333333333333,1
4,0.0,1.5454545454545454,1
4,52.48074602497723,1.5454545454545454,1
3,1.584893192461114,1.5,1
3,0.0,1.2857142857142858,1
4,8.91250938133746,1.5555555555555556,1
2,0.0,1.3333333333333333,1
3,2.570395782768865,2.0,1
3,0.0,2.111111111111111,1
2,1.8620871366628653,1.1666666666666667,1
3,1.0471285480508985,1.4285714285714286,1
5,1.4125375446227555,1.3333333333333333,1
2,0.0,1.6666666666666667,1
3,0.0,1.625,1
3,0.0,1.5714285714285714,1
4,0.0,1.8,1
3,0.0,1.3333333333333333,1
4,0.0,1.2,1
2,0.0,1.2857142857142858,1
2,1.584893192461114,1.1666666666666667,1
4,1.513561248436207,1.875,1
3,1.5488166189124828,1.0,1
2,1.513561248436207,1.5714285714285714,1
3,0.0,1.6,1
2,0.0,1.1428571428571428,1
4,0.0,1.5,1
3,0.0,1.7142857142857142,1
4,7.079457843841374,1.4,1
2,0.0,2.5,1
4,0.0,1.7777777777777777,1
2,0.0,2.5,1
3,1.0471285480508985,2.8,1
1,213.79620895022322,3.0,1
1,1.6218100973589298,1.5,1
2,0.0,1.4,1
2,1.778279410038923,1.2857142857142858,1
2,0.0,1.6,1
3,0.0,1.5714285714285714,1
3,0.0,1.4444444444444444,1
3,0.0,1.25,1
2,0.0,1.4,1
4,0.0,1.2727272727272727,1
2,0.0,1.8571428571428572,1
4,1.2589254117941662,1.7,1
4,2.3988329190194895,1.5,1
2,3.548133892335753,1.5,1
2,0.0,2.7142857142857144,1
2,0.0,1.75,1
2,1.096478196143185,1.4,1
3,1.9498445997580454,2.3333333333333335,1
2,2.754228703338169,1.2857142857142858,1
1,1.479108388168207,2.0,1
1,0.0,1.8333333333333333,1
2,2.754228703338169,1.4444444444444444,1
2,0.0,1.8333333333333333,1
3,0.0,2.142857142857143,1
1,0.0,2.1666666666666665,1
3,0.0,2.0,1
4,5.1286138399136485,2.0,1
2,0.0,1.5714285714285714,1
2,1.2302687708123812,2.4444444444444446,1
4,0.0,2.3333333333333335,1
2,1.096478196143185,1.7142857142857142,1
2,0.0,2.5,1
2,0.0,1.8333333333333333,1
2,0.0,1.5,1
5,12.58925411794166,1.6,1
4,1.4125375446227555,1.5,1
4,0.0,1.5,1
3,0.0,1.7,1
3,0.0,1.3333333333333333,1
3,4.897788193684467,1.625,1
5,1.0471285480508985,1.4545454545454546,1
3,0.0,1.5555555555555556,1
2,41.68693834703355,1.875,1
2,0.0,1.7142857142857142,1
4,0.0,2.125,1
2,1.479108388168207,1.4285714285714286,1
3,3.8018939632056132,1.5,1
3,1.9054607179632483,1.875,1
2,0.0,1.8571428571428572,1
3,0.0,1.5555555555555556,1
2,0.0,2.4,1
2,0.0,1.625,1
4,0.0,2.111111111111111,1
3,0.0,1.875,1
3,0.0,2.0,1
2,15.848931924611142,2.0,1
3,6.918309709189361,1.7777777777777777,1
4,0.0,1.6,1
1,0.0,1.7142857142857142,1
3,0.0,2.0,1
3,0.0,1.9166666666666667,1
3,1.5488166189124828,2.0,1
2,95.49925860214368,2.0,1
3,2.0892961308540405,1.2727272727272727,1
3,0.0,2.125,1
1,1.479108388168207,3.0,1
2,1.3803842646028839,2.1666666666666665,1
3,0.0,1.5,1
2,0.0,1.6666666666666667,1
2,0.0,1.5,1
3,14.45439770745928,1.6666666666666667,1
3,5.1286138399136485,1.625,1
3,0.0,2.3333333333333335,1
4,0.0,2.2,1
3,1.2022644346174132,1.3333333333333333,1
4,0.0,1.5833333333333333,1
3,9.120108393559097,1.7,1
3,1.1481536214968817,1.8,1
4,0.0,2.0,1
3,5.623413251903491,1.8,1
4,0.0,2.1,1
4,20.89296130854041,1.9230769230769231,1
6,0.0,1.5833333333333333,1
2,3.981071705534969,1.75,1
2,2.884031503126606,1.5714285714285714,1
2,2.754228703338169,1.7142857142857142,1
3,2.884031503126606,1.5,1
3,0.0,1.6,1
3,2.2387211385683377,2.0,1
2,1.1481536214968817,1.4285714285714286,1
3,0.0,1.8,1
3,0.0,1.3333333333333333,1
4,1.9498445997580454,1.3,1
3,2.5118864315095824,2.2,1
3,0.0,1.2727272727272727,1
2,1.1748975549395304,2.4285714285714284,1
3,0.0,1.4,1
3,14.45439770745928,1.3333333333333333,1
3,1.8197008586099825,1.2222222222222223,1
2,0.0,1.375,1
3,2.2387211385683377,1.2727272727272727,1
3,0.0,1.7,1
4,1.4125375446227555,1.5,1
3,5.4954087385762485,1.3,1
2,0.0,1.25,1
2,1.6595869074375595,1.6666666666666667,1
4,19.498445997580458,1.4166666666666667,1
3,1.0232929922807537,1.7142857142857142,1
4,0.0,1.8888888888888888,1
4,0.0,1.5555555555555556,1
4,0.0,1.3636363636363635,1
